concept_id,concept_code,concept_name,vocabulary_id,cluster,category
4257906,440144004,Injury due to suicide attempt,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4269895,401231009,Intent of deliberate self harm with detailed plans,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176538,296648005,Intentional 4-quinolones overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4158436,291535002,Intentional 4-quinolones poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4168121,295390002,Intentional 5-aminosalicylic acid overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157647,290388000,Intentional 5-aminosalicylic acid poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4171130,295429005,Intentional 5-HT3-receptor antagonist overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157656,290426000,Intentional 5-HT3-receptor antagonist poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4166644,295220006,Intentional acemetacin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156771,290228001,Intentional acemetacin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172120,295129004,Intentional acetaminophen and dextropropoxyphene overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159502,290139007,Intentional acetaminophen and dextropropoxyphene poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4179882,297045003,Intentional acetazolamide overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4098824,291982000,Intentional acetazolamide poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180671,296857002,Intentional acetohexamide overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4161484,291807009,Intentional acetohexamide poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178868,296366008,Intentional acetylcholine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162321,291294001,Intentional acetylcholine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176376,296405008,Intentional acetylcysteine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157215,291332003,Intentional acetylcysteine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4171952,296468008,Intentional acitretin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172747,295678005,Intentional aclarubicin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4158849,290654002,Intentional aclarubicin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162455,291317005,Intentional adrenalin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4166636,295191005,Intentional alfentanil overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156153,290199009,Intentional alfentanil poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4171956,296482008,Intentional allopurinol overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162469,291383003,Intentional allopurinol poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176071,296081005,Intentional alprazolam overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4158997,291052008,Intentional alprazolam poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4175254,295395007,Intentional aluminum hydroxide overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157648,290391000,Intentional aluminum hydroxide poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4169857,295820003,Intentional amantadine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4096453,290789005,Intentional amantadine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4163511,291909006,Intentional aminocaproic acid poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172890,295770008,Intentional aminoglutethimide overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4094920,290745005,Intentional aminoglutethimide poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4177757,296440009,Intentional aminophylline overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160261,291361002,Intentional aminophylline poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178247,297003000,Intentional amiodarone overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4095239,291956009,Intentional amiodarone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172907,295837005,Intentional amitriptyline overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4094619,290808008,Intentional amitriptyline poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4174465,295841009,Intentional amoxapine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4094938,290812002,Intentional amoxapine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176230,296293008,Intentional amphetamine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159804,291241005,Intentional amphetamine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172092,296541005,Intentional amphotericin B overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160091,291430005,Intentional amphotericin B poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176539,296653000,Intentional ampicillin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160519,291538000,Intentional ampicillin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176851,295733004,Intentional amsacrine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4094791,290709007,Intentional amsacrine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4174625,296039004,Intentional amylobarbitone overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159175,291006001,Intentional amylobarbitone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176232,296298004,Intentional antabuse overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159805,291244002,Intentional antabuse poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4175269,295458008,Intentional anthraquinone laxative overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157219,291370004,Intentional anti-common cold drug poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178980,296370000,Intentional anticholinesterase overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160244,291297008,Intentional anticholinesterase poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180945,297058002,Intentional antihypertensive overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180545,296805002,Intentional antileprotic drug overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162758,291690003,Intentional antileprotic drug poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176687,296782007,Intentional antimony compound overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160373,291395003,Intentional antirheumatic poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172571,295489007,Intentional antispasmodic overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157667,290476003,Intentional antispasmodic poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4055531,242825001,Intentional aspirin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156143,290145004,Intentional aspirin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178861,296338000,Intentional atenolol overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162314,291270001,Intentional atenolol poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178987,296400003,Intentional atropine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160249,291326008,Intentional atropine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4166646,295224002,Intentional azapropazone overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156772,290232007,Intentional azapropazone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176978,295806005,Intentional azathioprine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4095077,290779006,Intentional azathioprine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4177927,296616006,Intentional azithromycin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160115,291497005,Intentional azithromycin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4171959,296493005,Intentional baclofen overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4161884,291023005,Intentional barbitone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
37208149,461071000124101,Intentional barbiturate overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4170005,295963001,Intentional beclamide overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4094782,290933007,Intentional beclamide poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180820,297010006,Intentional bendroflumethiazide overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4095240,291961006,Intentional bendroflumethiazide poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176087,296181007,Intentional benperidol overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159340,291144007,Intentional benperidol poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4174152,295573007,Intentional benzocaine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4158120,290548009,Intentional benzocaine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4054783,242832005,Intentional benzodiazepine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4175398,295493001,Intentional bile agent overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160935,290480008,Intentional bile agent poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4171133,295434009,Intentional bisacodyl overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160818,290430002,Intentional bisacodyl poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4175242,295336005,Intentional bismuth compound overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160692,290343001,Intentional bismuth compound poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172743,295665005,Intentional bleomycin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156603,290641009,Intentional bleomycin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4161603,291891002,Intentional blood plasma poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180815,296998008,Intentional bretylium overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4177278,296085001,Intentional bromazepam overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159186,291056006,Intentional bromazepam poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4169859,295828005,Intentional bromocriptine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4095082,290797003,Intentional bromocriptine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4177759,296448002,Intentional bronchodilator preparations overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172556,295454005,Intentional bulk-forming laxative overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156441,290450003,Intentional bulk-forming laxative poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180824,297023004,Intentional bumetanide overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4168273,295552007,Intentional bupivacaine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157803,290530000,Intentional bupivacaine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4166628,295168006,Intentional buprenorphine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157362,290176005,Intentional buprenorphine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4174776,296150003,Intentional buspirone overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159201,291115005,Intentional buspirone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4174163,295605007,Intentional busulfan overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160965,290585001,Intentional busulfan poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4177150,296043000,Intentional butabarbitone overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4158985,291010003,Intentional butabarbitone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4174466,295845000,Intentional butriptyline overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4094621,290816004,Intentional butriptyline poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178858,296331006,Intentional caffeine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157200,291266009,Intentional caffeine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4174923,296303002,Intentional cannabis overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4159806,291247009,Intentional cannabis poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176543,296662003,Intentional carbenicillin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160522,291544001,Intentional carbenicillin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4175251,295382002,Intentional carbenoxolone overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156311,290380007,Intentional carbenoxolone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180664,296834008,Intentional carbimazole overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4161475,291787000,Intentional carbimazole poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4172881,295737003,Intentional carboplatin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4094487,290713000,Intentional carboplatin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4168409,295647006,Intentional carmustine overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4156599,290625008,Intentional carmustine poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4171138,295462002,Intentional cascara overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157968,290455008,Intentional cascara poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4175276,295476001,Intentional castor oil overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4157973,290466001,Intentional castor oil poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178082,296698006,Intentional cefaclor overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162626,291583004,Intentional cefaclor poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4178075,296672000,Intentional cefadroxil overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162618,291560002,Intentional cefadroxil poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180524,296723004,Intentional cefixime overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160539,291608001,Intentional cefixime poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4173680,296727003,Intentional cefodizime overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162631,291613002,Intentional cefodizime poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180520,296711005,Intentional cefotaxime overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160535,291596003,Intentional cefotaxime poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4173684,296750009,Intentional cefpirome overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4158458,291634009,Intentional cefpirome poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4173681,296731009,Intentional cefpodoxime overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4162740,291617001,Intentional cefpodoxime poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4180532,296745003,Intentional cefsulodin overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160546,291629005,Intentional cefsulodin poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176674,296715001,Intentional ceftazidime overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4161225,291600008,Intentional ceftazidime poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4173682,296741007,Intentional ceftibuten overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4161229,291625004,Intentional ceftibuten poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4173678,296719007,Intentional ceftizoxime overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4160538,291604004,Intentional ceftizoxime poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4176676,296735000,Intentional ceftriaxone overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4161228,291621008,Intentional ceftriaxone poisoning,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
4173552,296702005,Intentional cefuroxime overdose,SNOMED,Suicidality,Intentional Self-Harm/Suicidality
